Time,TRACENO,FFID,CHAN,SOU_X,SOU_Y,FRONT_X,FRONT_Y,TAIL_X,TAIL_Y,Feathering
09:40:05.658,43801.0,1554276.0,1.0,236856.27165,3781287.69037,236877.6762,3781300.1638,236830.0836,3781320.4585,4.094637848250727
09:40:05.858,43801.0,1554276.0,1.0,236856.27165,3781287.69037,236877.6762,3781300.1638,236830.0836,3781320.4585,4.094637848250727
09:40:06.142,43801.0,1554276.0,1.0,236856.27165,3781287.69037,236880.1295,3781300.5747,236830.0836,3781320.4585,2.668482187053712
09:40:06.345,43801.0,1554276.0,1.0,236856.27165,3781287.69037,236880.1295,3781300.5747,236831.5047,3781320.2598,3.0399054199664306
09:40:06.657,43849.0,1554278.0,1.0,236858.21577,3781287.48089,236880.1295,3781300.5747,236832.9044,3781319.9821,3.3404659626510806
09:40:06.857,43849.0,1554278.0,1.0,236858.21577,3781287.48089,236881.7804,3781300.1766,236832.9044,3781319.9821,3.058742554826665
09:40:07.180,43849.0,1554278.0,1.0,236858.21577,3781287.48089,236881.7804,3781300.1766,236833.8528,3781319.8248,3.2914635545003534
09:40:07.384,43849.0,1554278.0,1.0,236858.21577,3781287.48089,236883.4314,3781300.0999,236833.8528,3781319.8248,2.695189923147268
09:40:07.658,43897.0,1554280.0,1.0,236860.22896,3781287.31091,236883.4314,3781300.0999,236834.851,3781319.6438,2.9149281676688474
09:40:07.943,43897.0,1554280.0,1.0,236860.22896,3781287.31091,236883.4314,3781300.0999,236834.851,3781319.6438,2.9149281676688474
09:40:08.170,43897.0,1554280.0,1.0,236860.22896,3781287.31091,236883.4314,3781300.0999,236835.7682,3781319.3724,3.0158271188377057
09:40:08.381,43897.0,1554280.0,1.0,236860.22896,3781287.31091,236883.4314,3781300.0999,236836.5681,3781319.0344,3.0005231777857944
09:40:08.645,43945.0,1554282.0,1.0,236862.29686,3781287.21695,236885.4871,3781299.9493,236836.5681,3781319.0344,2.3125844316048187
09:40:08.943,43945.0,1554282.0,1.0,236862.29686,3781287.21695,236885.4871,3781299.9493,236836.5681,3781319.0344,2.3125844316048187
09:40:09.180,43945.0,1554282.0,1.0,236862.29686,3781287.21695,236887.2039,3781299.9193,236837.2786,3781318.8506,1.7663523874389853
09:40:09.457,43945.0,1554282.0,1.0,236862.29686,3781287.21695,236887.2039,3781299.9193,236838.7732,3781318.6247,2.118067626191646
09:40:09.630,43993.0,1554284.0,1.0,236864.30997,3781287.15392,236887.2039,3781299.9193,236838.7732,3781318.6247,2.118067626191646
09:40:09.944,43993.0,1554284.0,1.0,236864.30997,3781287.15392,236887.2039,3781299.9193,236839.3616,3781318.5771,2.305059089263011
09:40:10.180,43993.0,1554284.0,1.0,236864.30997,3781287.15392,236888.5897,3781299.714,236839.3616,3781318.5771,1.965708046352347
09:40:10.457,43993.0,1554284.0,1.0,236864.30997,3781287.15392,236888.5897,3781299.714,236839.688,3781318.3752,1.8871727255312294
09:40:10.657,44041.0,1554286.0,1.0,236866.15538,3781287.03321,236888.5897,3781299.714,236839.688,3781318.3752,1.8871727255312294
09:40:10.945,44041.0,1554286.0,1.0,236866.15538,3781287.03321,236888.5897,3781299.714,236840.5908,3781317.9255,1.7774938287734585
09:40:11.179,44041.0,1554286.0,1.0,236866.15538,3781287.03321,236888.5897,3781299.714,236841.9845,3781317.9662,2.387020441186621
09:40:11.390,44041.0,1554286.0,1.0,236866.15538,3781287.03321,236890.4717,3781300.0168,236841.9845,3781317.9662,1.3139688796344444
09:40:11.742,44113.0,1554289.0,1.0,236868.9994,3781286.84667,236890.4717,3781300.0168,236841.9845,3781317.9662,1.3139688796344444
09:40:11.980,44113.0,1554289.0,1.0,236868.9994,3781286.84667,236890.4717,3781300.0168,236843.1889,3781318.3385,2.180943875665605
09:40:12.183,44113.0,1554289.0,1.0,236868.9994,3781286.84667,236890.4717,3781300.0168,236843.1889,3781318.3385,2.180943875665605
09:40:12.457,44113.0,1554289.0,1.0,236868.9994,3781286.84667,236892.7461,3781300.1543,236843.1889,3781318.3385,1.1497820528619513
09:40:12.743,44161.0,1554291.0,1.0,236871.03666,3781286.75233,236892.7461,3781300.1543,236844.4715,3781318.0323,1.3215905875271687
09:40:12.979,44161.0,1554291.0,1.0,236871.03666,3781286.75233,236892.7461,3781300.1543,236845.9323,3781317.8504,1.7071100195090594
09:40:13.237,44161.0,1554291.0,1.0,236871.03666,3781286.75233,236892.7461,3781300.1543,236845.9323,3781317.8504,1.7071100195090594
09:40:13.457,44161.0,1554291.0,1.0,236871.03666,3781286.75233,236895.5477,3781300.3838,236845.9323,3781317.8504,0.394102090294723
09:40:13.700,44209.0,1554293.0,1.0,236873.11587,3781286.76127,236895.5477,3781300.3838,236846.5739,3781318.1579,0.9473934518728129
09:40:13.982,44209.0,1554293.0,1.0,236873.11587,3781286.76127,236896.8268,3781300.6735,236846.5739,3781318.1579,0.1842260115819272
09:40:14.258,44209.0,1554293.0,1.0,236873.11587,3781286.76127,236896.8268,3781300.6735,236846.5739,3781318.1579,0.1842260115819272
09:40:14.458,44209.0,1554293.0,1.0,236873.11587,3781286.76127,236896.8268,3781300.6735,236846.5739,3781318.1579,0.1842260115819272
09:40:14.780,44257.0,1554295.0,1.0,236874.98597,3781286.81487,236898.3726,3781300.5487,236847.5202,3781317.9174,-0.14233506693597064
09:40:14.982,44257.0,1554295.0,1.0,236874.98597,3781286.81487,236898.3726,3781300.5487,236849.8826,3781317.194,-0.054045917166035906
09:40:15.258,44257.0,1554295.0,1.0,236874.98597,3781286.81487,236899.8994,3781300.6644,236849.8826,3781317.194,-0.712262965212517
09:40:15.538,44305.0,1554297.0,1.0,236876.88619,3781286.80952,236899.8994,3781300.6644,236849.8826,3781317.194,-0.712262965212517
09:40:15.784,44305.0,1554297.0,1.0,236876.88619,3781286.80952,236899.8994,3781300.6644,236850.5928,3781317.1966,-0.4640140428424502
09:40:15.980,44305.0,1554297.0,1.0,236876.88619,3781286.80952,236900.6721,3781300.5687,236850.5928,3781317.1966,-0.6322132281702579
09:40:16.258,44305.0,1554297.0,1.0,236876.88619,3781286.80952,236900.6721,3781300.5687,236850.5928,3781317.1966,-0.6322132281702579
09:40:16.492,44305.0,1554297.0,1.0,236876.88619,3781286.80952,236900.6721,3781300.5687,236850.5928,3781317.1966,-0.6322132281702579
09:40:16.782,44377.0,1554300.0,1.0,236879.96327,3781286.70441,236902.6697,3781300.4629,236852.0754,3781316.7195,-1.1871194539377257
09:40:17.030,44377.0,1554300.0,1.0,236879.96327,3781286.70441,236902.6697,3781300.4629,236852.0754,3781316.7195,-1.1871194539377257
09:40:17.257,44377.0,1554300.0,1.0,236879.96327,3781286.70441,236904.0577,3781300.6735,236854.0371,3781316.6894,-1.2456574626819474
09:40:17.582,44425.0,1554302.0,1.0,236881.99268,3781286.6859,236904.0577,3781300.6735,236854.9352,3781316.6151,-1.0203299592695885
09:40:17.781,44425.0,1554302.0,1.0,236881.99268,3781286.6859,236904.7561,3781300.4501,236854.9352,3781316.6151,-1.0237114814934216
09:40:18.057,44425.0,1554302.0,1.0,236881.99268,3781286.6859,236904.7561,3781300.4501,236854.9352,3781316.6151,-1.0237114814934216
09:40:18.343,44425.0,1554302.0,1.0,236881.99268,3781286.6859,236904.7561,3781300.4501,236855.8804,3781316.3936,-0.9334125145014127
09:40:18.580,44473.0,1554304.0,1.0,236884.03959,3781286.75396,236904.7561,3781300.4501,236855.8804,3781316.3936,-0.9334125145014127
09:40:18.780,44473.0,1554304.0,1.0,236884.03959,3781286.75396,236906.5616,3781300.0441,236856.7034,3781315.9811,-1.273702043072376
09:40:19.058,44473.0,1554304.0,1.0,236884.03959,3781286.75396,236908.1422,3781300.1903,236856.7034,3781315.9811,-1.9344417326442453
09:40:19.347,44473.0,1554304.0,1.0,236884.03959,3781286.75396,236908.1422,3781300.1903,236857.979,3781315.5589,-1.966402082836339
09:40:19.581,44521.0,1554306.0,1.0,236886.1313,3781286.86472,236908.1422,3781300.1903,236857.979,3781315.5589,-1.966402082836339
09:40:19.858,44521.0,1554306.0,1.0,236886.1313,3781286.86472,236909.1159,3781300.3982,236857.979,3781315.5589,-2.4863422471163403
09:40:20.058,44521.0,1554306.0,1.0,236886.1313,3781286.86472,236910.1972,3781300.6481,236857.979,3781315.5589,-3.0634155120117157
09:40:20.343,44521.0,1554306.0,1.0,236886.1313,3781286.86472,236910.1972,3781300.6481,236858.6677,3781315.6949,-2.7220050402749507
09:40:20.582,44569.0,1554308.0,1.0,236888.01765,3781286.92593,236910.1972,3781300.6481,236860.8364,3781315.6481,-2.096767109001121
09:40:20.837,44569.0,1554308.0,1.0,236888.01765,3781286.92593,236910.1972,3781300.6481,236860.8364,3781315.6481,-2.096767109001121
09:40:21.057,44569.0,1554308.0,1.0,236888.01765,3781286.92593,236911.4221,3781300.3992,236861.6888,3781315.6588,-1.9424876142709877
09:40:21.381,44569.0,1554308.0,1.0,236888.01765,3781286.92593,236911.4221,3781300.3992,236861.6888,3781315.6588,-1.9424876142709877
09:40:21.580,44617.0,1554310.0,1.0,236889.84876,3781286.8851,236912.5294,3781300.6575,236861.6888,3781315.6588,-2.560495729365016
09:40:21.856,44617.0,1554310.0,1.0,236889.84876,3781286.8851,236914.0349,3781301.0646,236861.6888,3781315.6588,-3.421420823311564
09:40:22.145,44617.0,1554310.0,1.0,236889.84876,3781286.8851,236914.0349,3781301.0646,236862.4295,3781315.8726,-2.9893416661711285
09:40:22.380,44617.0,1554310.0,1.0,236889.84876,3781286.8851,236914.0349,3781301.0646,236864.5328,3781315.8178,-2.4042699985323566
09:40:22.633,44665.0,1554312.0,1.0,236891.91639,3781286.87697,236914.0349,3781301.0646,236864.5328,3781315.8178,-2.4042699985323566
09:40:22.857,44665.0,1554312.0,1.0,236891.91639,3781286.87697,236915.2136,3781300.7963,236865.6412,3781315.6482,-2.3217745511174144
09:40:23.107,44665.0,1554312.0,1.0,236891.91639,3781286.87697,236915.2136,3781300.7963,236865.6412,3781315.6482,-2.3217745511174144
09:40:23.381,44665.0,1554312.0,1.0,236891.91639,3781286.87697,236915.2136,3781300.7963,236866.0875,3781315.8962,-1.9141309534144284
09:40:23.602,44713.0,1554314.0,1.0,236894.0275,3781286.99635,236916.9604,3781301.0205,236866.0875,3781315.8962,-2.7005986882654156
09:40:23.858,44713.0,1554314.0,1.0,236894.0275,3781286.99635,236918.1243,3781301.3675,236866.0875,3781315.8962,-3.4002406680112927
09:40:24.180,44713.0,1554314.0,1.0,236894.0275,3781286.99635,236918.1243,3781301.3675,236867.1048,3781316.2698,-2.717429492046108
09:40:24.383,44713.0,1554314.0,1.0,236894.0275,3781286.99635,236918.8711,3781301.4338,236868.3953,3781315.953,-2.9522905834353423
09:40:24.658,44761.0,1554316.0,1.0,236895.91582,3781287.10152,236918.8711,3781301.4338,236868.3953,3781315.953,-2.9522905834353423
09:40:24.942,44761.0,1554316.0,1.0,236895.91582,3781287.10152,236918.8711,3781301.4338,236868.3953,3781315.953,-2.9522905834353423
09:40:25.180,44761.0,1554316.0,1.0,236895.91582,3781287.10152,236918.8711,3781301.4338,236869.0985,3781315.6018,-3.110752528663113
09:40:25.381,44761.0,1554316.0,1.0,236895.91582,3781287.10152,236919.8529,3781301.5145,236870.4607,3781315.4153,-3.2814257738386914
09:40:25.657,44833.0,1554319.0,1.0,236898.77911,3781287.17371,236921.7878,3781301.0822,236870.4607,3781315.4153,-3.3976014818264275
09:40:25.870,44833.0,1554319.0,1.0,236898.77911,3781287.17371,236921.7878,3781301.0822,236871.4694,3781315.3003,-3.2216902894339796
09:40:26.182,44833.0,1554319.0,1.0,236898.77911,3781287.17371,236922.6749,3781300.951,236871.4694,3781315.3003,-3.3455522020287276
09:40:26.392,44833.0,1554319.0,1.0,236898.77911,3781287.17371,236922.6749,3781300.951,236872.0766,3781315.1621,-3.3120071351412435
09:40:26.658,44881.0,1554321.0,1.0,236900.75074,3781287.15975,236923.3991,3781300.7953,236872.0766,3781315.1621,-3.361376896144236
09:40:26.946,44881.0,1554321.0,1.0,236900.75074,3781287.15975,236923.3991,3781300.7953,236873.3547,3781314.7887,-3.377961134690281
09:40:27.180,44881.0,1554321.0,1.0,236900.75074,3781287.15975,236924.5757,3781300.4862,236873.3547,3781314.7887,-3.3986096555888707
09:40:27.457,44881.0,1554321.0,1.0,236900.75074,3781287.15975,236924.5757,3781300.4862,236874.3758,3781314.6208,-3.2745694581147973
09:40:27.658,44929.0,1554323.0,1.0,236902.77912,3781287.20684,236925.5129,3781300.5943,236874.3758,3781314.6208,-3.661466239150684
09:40:27.980,44929.0,1554323.0,1.0,236902.77912,3781287.20684,236925.5129,3781300.5943,236875.2205,3781314.5439,-3.497584754899094
09:40:28.182,44929.0,1554323.0,1.0,236902.77912,3781287.20684,236925.5129,3781300.5943,236875.2205,3781314.5439,-3.497584754899094
09:40:28.457,44929.0,1554323.0,1.0,236902.77912,3781287.20684,236926.7903,3781300.4209,236876.2071,3781314.613,-3.3275035684762884
09:40:28.692,44977.0,1554325.0,1.0,236904.81667,3781287.31051,236928.0669,3781300.7971,236876.2071,3781314.613,-4.082384798202327
09:40:28.981,44977.0,1554325.0,1.0,236904.81667,3781287.31051,236928.0669,3781300.7971,236877.3119,3781314.6911,-3.6905446385196115
09:40:29.201,44977.0,1554325.0,1.0,236904.81667,3781287.31051,236929.0402,3781301.322,236877.3119,3781314.6911,-4.509082463062782
09:40:29.458,44977.0,1554325.0,1.0,236904.81667,3781287.31051,236929.0402,3781301.322,236878.2677,3781314.8209,-4.111190232268768
09:40:29.678,45025.0,1554327.0,1.0,236906.82651,3781287.3968,236929.0402,3781301.322,236878.2677,3781314.8209,-4.111190232268768
09:40:29.981,45025.0,1554327.0,1.0,236906.82651,3781287.3968,236930.2072,3781301.6083,236879.1157,3781315.0479,-4.262238853938129
09:40:30.258,45025.0,1554327.0,1.0,236906.82651,3781287.3968,236930.2072,3781301.6083,236880.0541,3781314.9147,-4.140878044165049
09:40:30.457,45025.0,1554327.0,1.0,236906.82651,3781287.3968,236931.3586,3781301.7617,236880.0541,3781314.9147,-4.620701197420999
09:40:30.784,45073.0,1554329.0,1.0,236908.79546,3781287.4199,236931.3586,3781301.7617,236880.9636,3781314.9422,-4.342962384580801
09:40:30.980,45073.0,1554329.0,1.0,236908.79546,3781287.4199,236931.3586,3781301.7617,236880.9636,3781314.9422,-4.342962384580801
09:40:31.257,45073.0,1554329.0,1.0,236908.79546,3781287.4199,236931.3586,3781301.7617,236880.9636,3781314.9422,-4.342962384580801
09:40:31.540,45121.0,1554331.0,1.0,236910.92526,3781287.4841,236933.3149,3781301.7431,236880.9636,3781314.9422,-4.849193078265671
09:40:31.780,45121.0,1554331.0,1.0,236910.92526,3781287.4841,236933.3149,3781301.7431,236882.4048,3781315.2007,-4.193087184170224
09:40:32.058,45121.0,1554331.0,1.0,236910.92526,3781287.4841,236934.1642,3781301.8529,236883.904,3781315.0592,-4.277835212530022
09:40:32.257,45121.0,1554331.0,1.0,236910.92526,3781287.4841,236935.333,3781301.9844,236883.904,3781315.0592,-4.735874352190365
09:40:32.540,45169.0,1554333.0,1.0,236913.00839,3781287.59277,236935.333,3781301.9844,236883.904,3781315.0592,-4.735874352190365
09:40:32.780,45169.0,1554333.0,1.0,236913.00839,3781287.59277,236935.333,3781301.9844,236884.7629,3781315.0733,-4.488761857239581
09:40:33.029,45169.0,1554333.0,1.0,236913.00839,3781287.59277,236935.333,3781301.9844,236885.656,3781315.0948,-4.215989017005427
09:40:33.258,45169.0,1554333.0,1.0,236913.00839,3781287.59277,236936.2014,3781301.8763,236885.656,3781315.0948,-4.34438005531257
09:40:33.580,45241.0,1554336.0,1.0,236916.00671,3781287.78066,236936.2014,3781301.8763,236886.3956,3781315.0391,-4.196193424528872
09:40:33.781,45241.0,1554336.0,1.0,236916.00671,3781287.78066,236936.2014,3781301.8763,236886.3956,3781315.0391,-4.196193424528872
09:40:34.058,45241.0,1554336.0,1.0,236916.00671,3781287.78066,236936.2014,3781301.8763,236886.3956,3781315.0391,-4.196193424528872
09:40:34.342,45241.0,1554336.0,1.0,236916.00671,3781287.78066,236938.9173,3781302.2714,236887.4157,3781314.8668,-5.257307232786957
09:40:34.584,45289.0,1554338.0,1.0,236917.87861,3781287.81349,236938.9173,3781302.2714,236888.4794,3781314.7185,-5.13749005493537
09:40:34.780,45289.0,1554338.0,1.0,236917.87861,3781287.81349,236938.9173,3781302.2714,236888.4794,3781314.7185,-5.13749005493537
09:40:35.057,45289.0,1554338.0,1.0,236917.87861,3781287.81349,236939.9674,3781302.118,236889.833,3781314.4741,-5.154837116120234
09:40:35.332,45289.0,1554338.0,1.0,236917.87861,3781287.81349,236939.9674,3781302.118,236889.833,3781314.4741,-5.154837116120234
09:40:35.580,45337.0,1554340.0,1.0,236919.91544,3781287.81406,236942.0704,3781302.0814,236890.8295,3781314.4089,-5.472886950822101
09:40:35.809,45337.0,1554340.0,1.0,236919.91544,3781287.81406,236942.0704,3781302.0814,236890.8295,3781314.4089,-5.472886950822101
09:40:36.058,45337.0,1554340.0,1.0,236919.91544,3781287.81406,236942.9396,3781301.898,236891.3364,3781314.4633,-5.3148874146864955
09:40:36.268,45337.0,1554340.0,1.0,236919.91544,3781287.81406,236942.9396,3781301.898,236891.3364,3781314.4633,-5.3148874146864955
09:40:36.580,45385.0,1554342.0,1.0,236922.03771,3781287.90706,236942.9396,3781301.898,236892.8896,3781314.4119,-4.962248137956124
09:40:36.856,45385.0,1554342.0,1.0,236922.03771,3781287.90706,236942.9396,3781301.898,236893.5974,3781314.3361,-4.8517359131676585
09:40:37.057,45385.0,1554342.0,1.0,236922.03771,3781287.90706,236942.9396,3781301.898,236893.5974,3781314.3361,-4.8517359131676585
09:40:37.381,45385.0,1554342.0,1.0,236922.03771,3781287.90706,236944.1395,3781302.0637,236893.5974,3781314.3361,-5.351839616172867
09:40:37.580,45433.0,1554344.0,1.0,236924.0241,3781288.00242,236944.1395,3781302.0637,236894.5783,3781314.1186,-5.32926810893872
09:40:37.858,45433.0,1554344.0,1.0,236924.0241,3781288.00242,236944.1395,3781302.0637,236894.5783,3781314.1186,-5.32926810893872
09:40:38.142,45433.0,1554344.0,1.0,236924.0241,3781288.00242,236947.3477,3781302.2349,236895.6301,3781314.2313,-5.940638951339565
09:40:38.379,45433.0,1554344.0,1.0,236924.0241,3781288.00242,236947.3477,3781302.2349,236896.729,3781314.3223,-5.569664780559947
09:40:38.634,45481.0,1554346.0,1.0,236926.1246,3781288.12408,236948.3211,3781302.5807,236896.729,3781314.3223,-6.178709363606799
09:40:38.858,45481.0,1554346.0,1.0,236926.1246,3781288.12408,236948.3211,3781302.5807,236896.729,3781314.3223,-6.178709363606799
09:40:39.109,45481.0,1554346.0,1.0,236926.1246,3781288.12408,236949.2169,3781302.8865,236897.6106,3781314.5235,-6.292585077777289
09:40:39.380,45481.0,1554346.0,1.0,236926.1246,3781288.12408,236949.2169,3781302.8865,236898.6879,3781314.7586,-5.7778290155432614
09:40:39.588,45529.0,1554348.0,1.0,236928.09177,3781288.18723,236949.2169,3781302.8865,236898.6879,3781314.7586,-5.7778290155432614
09:40:39.858,45529.0,1554348.0,1.0,236928.09177,3781288.18723,236950.8585,3781303.0913,236899.6985,3781314.7742,-6.136508910131965
09:40:40.182,45529.0,1554348.0,1.0,236928.09177,3781288.18723,236951.7095,3781303.3291,236899.6985,3781314.7742,-6.589765486806414
09:40:40.380,45529.0,1554348.0,1.0,236928.09177,3781288.18723,236951.7095,3781303.3291,236899.6985,3781314.7742,-6.589765486806414
09:40:40.657,45601.0,1554351.0,1.0,236931.21307,3781288.30813,236951.7095,3781303.3291,236900.7983,3781314.7584,-6.347170180472233
09:40:40.938,45601.0,1554351.0,1.0,236931.21307,3781288.30813,236952.5796,3781303.5215,236900.7983,3781314.7584,-6.756258155729711
09:40:41.180,45601.0,1554351.0,1.0,236931.21307,3781288.30813,236953.7873,3781303.6764,236902.1025,3781314.6899,-6.970775477584652
09:40:41.432,45601.0,1554351.0,1.0,236931.21307,3781288.30813,236953.7873,3781303.6764,236902.9912,3781314.8038,-6.643956422202336
09:40:41.658,45649.0,1554353.0,1.0,236933.28192,3781288.44985,236954.7211,3781303.8383,236902.9912,3781314.8038,-7.0318267072976255
09:40:41.861,45649.0,1554353.0,1.0,236933.28192,3781288.44985,236954.7211,3781303.8383,236902.9912,3781314.8038,-7.0318267072976255
09:40:42.181,45649.0,1554353.0,1.0,236933.28192,3781288.44985,236954.7211,3781303.8383,236903.7474,3781314.8126,-6.850054224539917
09:40:42.458,45649.0,1554353.0,1.0,236933.28192,3781288.44985,236954.7211,3781303.8383,236905.0085,3781314.6467,-6.73378123572661
09:40:42.658,45697.0,1554355.0,1.0,236935.27781,3781288.58448,236956.5308,3781303.9903,236905.0085,3781314.6467,-7.314241953354781
09:40:42.980,45697.0,1554355.0,1.0,236935.27781,3781288.58448,236957.7381,3781304.0875,236906.1119,3781314.6059,-7.4840889328860385
09:40:43.180,45697.0,1554355.0,1.0,236935.27781,3781288.58448,236957.7381,3781304.0875,236906.1119,3781314.6059,-7.4840889328860385
09:40:43.458,45697.0,1554355.0,1.0,236935.27781,3781288.58448,236957.7381,3781304.0875,236906.9807,3781314.5623,-7.339569641850858
09:40:43.732,45745.0,1554357.0,1.0,236937.30274,3781288.67095,236958.5792,3781304.0611,236906.9807,3781314.5623,-7.496410386708874
09:40:43.980,45745.0,1554357.0,1.0,236937.30274,3781288.67095,236958.5792,3781304.0611,236907.9205,3781314.4992,-7.357287198821268
09:40:44.182,45745.0,1554357.0,1.0,236937.30274,3781288.67095,236959.9634,3781304.0953,236907.9205,3781314.4992,-7.695021813250264
09:40:44.457,45745.0,1554357.0,1.0,236937.30274,3781288.67095,236959.9634,3781304.0953,236907.9205,3781314.4992,-7.695021813250264
09:40:44.732,45793.0,1554359.0,1.0,236939.39093,3781288.7452,236959.9634,3781304.0953,236909.4771,3781314.2159,-7.664600515681286
09:40:44.981,45793.0,1554359.0,1.0,236939.39093,3781288.7452,236959.9634,3781304.0953,236909.4771,3781314.2159,-7.664600515681286
09:40:45.238,45793.0,1554359.0,1.0,236939.39093,3781288.7452,236961.0883,3781303.8714,236910.1524,3781314.2242,-7.511046023274673
09:40:45.457,45793.0,1554359.0,1.0,236939.39093,3781288.7452,236963.1147,3781304.3607,236910.1524,3781314.2242,-8.450309271571086
09:40:45.745,45841.0,1554361.0,1.0,236941.52009,3781288.84475,236963.1147,3781304.3607,236911.6142,3781314.2175,-8.165058244539864
09:40:45.981,45841.0,1554361.0,1.0,236941.52009,3781288.84475,236963.1147,3781304.3607,236912.2428,3781314.2455,-8.004010831074197
09:40:46.191,45841.0,1554361.0,1.0,236941.52009,3781288.84475,236963.9635,3781304.5931,236912.2428,3781314.2455,-8.428757458620112
09:40:46.458,45841.0,1554361.0,1.0,236941.52009,3781288.84475,236963.9635,3781304.5931,236912.2428,3781314.2455,-8.428757458620112
09:40:46.780,45889.0,1554363.0,1.0,236943.68704,3781289.07767,236965.5495,3781304.9267,236912.9255,3781314.2031,-9.002778252365715
09:40:46.980,45889.0,1554363.0,1.0,236943.68704,3781289.07767,236965.5495,3781304.9267,236912.9255,3781314.2031,-9.002778252365715
09:40:47.257,45889.0,1554363.0,1.0,236943.68704,3781289.07767,236965.5495,3781304.9267,236914.8519,3781314.6227,-8.172832868044964
09:40:47.543,45937.0,1554365.0,1.0,236945.70953,3781289.25795,236966.7024,3781304.8086,236914.8519,3781314.6227,-8.282027284514754
09:40:47.780,45937.0,1554365.0,1.0,236945.70953,3781289.25795,236966.7024,3781304.8086,236915.3835,3781314.8693,-7.908243857738228
09:40:48.058,45937.0,1554365.0,1.0,236945.70953,3781289.25795,236966.7024,3781304.8086,236915.3835,3781314.8693,-7.908243857738228
09:40:48.258,45937.0,1554365.0,1.0,236945.70953,3781289.25795,236968.4774,3781305.5137,236916.4674,3781314.9636,-8.702046361054784
09:40:48.523,46009.0,1554368.0,1.0,236948.74856,3781289.51114,236968.4774,3781305.5137,236916.4674,3781314.9636,-8.702046361054784
09:40:48.781,46009.0,1554368.0,1.0,236948.74856,3781289.51114,236969.8092,3781305.6186,236917.5236,3781315.2052,-8.610180949257881
09:40:48.983,46009.0,1554368.0,1.0,236948.74856,3781289.51114,236969.8092,3781305.6186,236918.5177,3781315.1324,-8.491919510058551
09:40:49.257,46009.0,1554368.0,1.0,236948.74856,3781289.51114,236969.8092,3781305.6186,236918.5177,3781315.1324,-8.491919510058551
09:40:49.582,46057.0,1554370.0,1.0,236950.78264,3781289.71454,236970.8431,3781306.0658,236919.74,3781315.1338,-8.93787436534842
09:40:49.779,46057.0,1554370.0,1.0,236950.78264,3781289.71454,236970.8431,3781306.0658,236919.74,3781315.1338,-8.93787436534842
09:40:50.057,46057.0,1554370.0,1.0,236950.78264,3781289.71454,236970.8431,3781306.0658,236920.7314,3781315.339,-8.515978823083287
09:40:50.306,46057.0,1554370.0,1.0,236950.78264,3781289.71454,236972.6391,3781306.2515,236920.7314,3781315.339,-9.06984270586679
09:40:50.583,46105.0,1554372.0,1.0,236952.8784,3781289.95331,236972.6391,3781306.2515,236921.8186,3781315.2322,-8.978488759379161
09:40:50.857,46105.0,1554372.0,1.0,236952.8784,3781289.95331,236972.6391,3781306.2515,236921.8186,3781315.2322,-8.978488759379161
09:40:51.057,46105.0,1554372.0,1.0,236952.8784,3781289.95331,236972.6391,3781306.2515,236923.0101,3781315.0947,-8.896722932318994
09:40:51.342,46105.0,1554372.0,1.0,236952.8784,3781289.95331,236975.8046,3781306.707,236923.0101,3781315.0947,-9.972610629126507
09:40:51.580,46153.0,1554374.0,1.0,236954.91049,3781290.16088,236975.8046,3781306.707,236923.0101,3781315.0947,-9.972610629126507
09:40:51.857,46153.0,1554374.0,1.0,236954.91049,3781290.16088,236976.6576,3781306.8073,236924.0214,3781315.0741,-10.07429954418734
09:40:52.057,46153.0,1554374.0,1.0,236954.91049,3781290.16088,236976.6576,3781306.8073,236924.0214,3781315.0741,-10.07429954418734
09:40:52.380,46153.0,1554374.0,1.0,236954.91049,3781290.16088,236976.6576,3781306.8073,236924.0214,3781315.0741,-10.07429954418734
09:40:52.582,46201.0,1554376.0,1.0,236956.88163,3781290.368,236977.4746,3781307.012,236924.0214,3781315.0741,-10.422989001802875
09:40:52.857,46201.0,1554376.0,1.0,236956.88163,3781290.368,236977.4746,3781307.012,236924.0214,3781315.0741,-10.422989001802875
09:40:53.058,46201.0,1554376.0,1.0,236956.88163,3781290.368,236977.4746,3781307.012,236925.7213,3781314.8606,-10.376569620767555
09:40:53.380,46201.0,1554376.0,1.0,236956.88163,3781290.368,236979.3077,3781307.6646,236925.7213,3781314.8606,-11.351631437252536
09:40:53.580,46273.0,1554379.0,1.0,236959.88506,3781290.69221,236979.3077,3781307.6646,236925.7213,3781314.8606,-11.351631437252536
09:40:53.858,46273.0,1554379.0,1.0,236959.88506,3781290.69221,236981.1621,3781307.9906,236927.9819,3781315.2735,-11.201989509342468
09:40:54.142,46273.0,1554379.0,1.0,236959.88506,3781290.69221,236981.1621,3781307.9906,236927.9819,3781315.2735,-11.201989509342468
09:40:54.352,46273.0,1554379.0,1.0,236959.88506,3781290.69221,236981.9317,3781308.0179,236929.819,3781315.1586,-11.197681800358453
09:40:54.658,46321.0,1554381.0,1.0,236962.04434,3781290.99852,236981.9317,3781308.0179,236930.6559,3781315.21,-11.015608319485068
09:40:54.797,46321.0,1554381.0,1.0,236962.04434,3781290.99852,236983.1633,3781308.043,236930.6559,3781315.21,-11.22744232122136
09:40:55.143,46321.0,1554381.0,1.0,236962.04434,3781290.99852,236983.1633,3781308.043,236930.6559,3781315.21,-11.22744232122136
